phone,email,call_attempt,lead_score
6066785382,usergmail.com,4,61
7736257251,deepak4007@gmail.com,5,74
7999524800,rahul9972@gmail.com,4,100
8210853396,meera3738@gmail.com,0,78
98A76B321C,rahul3209@yahoo.com,2,96
7153973021,anita5011@protonmail.com,3,42
85632968,anita467@protonmail.com,0,76
98A76B321C,meera6188@yahoo.com,0,27
50852144,sneha388@gmail.com,3,56
8219009002,priya3050@yahoo.com,2,73
8345346376,deepak9889@outlook.com,3,83
1234567890,anita1362@yahoo.com,0,85
8878556296,deepak8739@protonmail.com,3,21
7266911487,deepak9194@yahoo.com,1,82
9442465194,@gmail.com,1,51
6546256079,test@,0,20
7819355792,deepak6647@outlook.com,5,15
1234567890,arjun9234@gmail.com,5,48
8713614560,sneha7159@protonmail.com,5,75
1234567890,meera9008@outlook.com,4,100
6066269715,vijay8934@yahoo.com,1,76
6093305866,sneha5675@gmail.com,1,51
9125806788,kiran8680@outlook.com,4,83
6930588280,anita3682@gmail.com,2,47
9809682915,meera1657@outlook.com,4,7
24548654,meera2055@protonmail.com,4,78
9666456626,rohit6166@outlook.com,2,93
8239234661,@gmail.com,5,43
9333444236,arjun10@gmail.com,5,67
9513186685,anita4881@gmail.com,0,54
6886612611,rohit3843@yahoo.com,0,3
8297064394,test@,2,84
9104908755,arjun6711@protonmail.com,5,24
7234080951,anita8222@gmail.com,3,76
6209352875,meera9762@protonmail.com,0,73
6708860679,@gmail.com,5,93
9557097452,deepak1017@gmail.com,0,4
6355173952,priya5374@gmail.com,5,14
568377125817,anita8888@protonmail.com,3,76
6884897155,rohit1959@protonmail.com,5,95
99999,meera6424@protonmail.com,5,56
6638171261,rahul6602@outlook.com,5,19
8475007765,meera328@yahoo.com,4,51
8533903724,meera7970@gmail.com,3,90
7895853731,sneha449@outlook.com,1,79
6754243487,sneha325@outlook.com,3,34
9577902230,anita4664@yahoo.com,1,30
7234080951,anita8222@gmail.com,4,85
6124756901,kiran8083@gmail.com,0,33
6011648847,meera8029@outlook.com,1,75
6779821987,rahul540@gmail.com,1,92
7438821942,rahul3194@protonmail.com,2,67
7750815559,rohit3333@protonmail.com,5,33
7149371314,meera1161@yahoo.com,0,39
7136540875,vijay8599@yahoo.com,5,15
98A76B321C,rahul180@protonmail.com,2,29
6301243398,deepak8759@outlook.com,0,78
7774065016,rohit5149@yahoo.com,5,48
98A76B321C,meera8594@protonmail.com,3,75
7745376691,hello@domain,0,60
8671249135,kiran6171@outlook.com,3,0
6797244639,anita8529@outlook.com,0,4
6133010758,rohit8105@yahoo.com,5,83
8281899712,priya3770@outlook.com,3,40
254404057512,meera8049@gmail.com,0,68
9711893802,deepak1342@protonmail.com,4,90
1234567890,meera6595@yahoo.com,4,78
1234567890,rohit7230@yahoo.com,0,74
9130383297,meera4511@yahoo.com,5,37
7919548462,arjun7615@protonmail.com,5,38
6452272968,arjun6219@yahoo.com,1,31
98A76B321C,kiran6315@gmail.com,0,99
6221682561,deepak1381@gmail.com,1,13
9270670252,deepak2870@outlook.com,3,53
6874073019,deepak3960@yahoo.com,3,98
8156523746,arjun2399@outlook.com,0,96
6864914999,vijay5718@outlook.com,3,22
9201082374,@gmail.com,1,29
9508376133,priya7834@outlook.com,0,43
8299348036,arjun9165@gmail.com,1,83
34017368,kiran4029@protonmail.com,0,62
9007209010,sneha779@yahoo.com,3,82
6157865437,priya9755@yahoo.com,0,55
8645714959,meera6799@yahoo.com,4,89
6930588280,anita3682@gmail.com,0,63
7543083720,anita7682@protonmail.com,3,20
1234567890,priya2365@yahoo.com,0,75
6470799163,priya2605@gmail.com,2,49
8297111484,abc@abc,1,16
8403804800,vijay9061@outlook.com,2,39
7058053243,rahul2363@outlook.com,2,78
8577330412,rahul6707@protonmail.com,1,41
9190805663,meera2090@outlook.com,1,48
9465066220,rahul1408@gmail.com,0,52
8320507349,deepak2059@outlook.com,5,3
9284833061,arjun1917@yahoo.com,3,16
9304353223,vijay8613@yahoo.com,1,57
8952909864,anita6234@yahoo.com,2,27
7950028605,rohit3549@gmail.com,3,37
7978883679,abc@abc,1,2
9870905805,rohit918@gmail.com,4,33
7857458963,vijay2990@protonmail.com,3,90
8811495116,test@,3,57
9567665607,abc@abc,3,23
9879827716,test@,3,88
6317268398,sneha9274@gmail.com,4,29
513936585325,deepak8391@outlook.com,2,90
6756880334,usergmail.com,4,8
8534159318,usergmail.com,0,30
7731948587,rohit2764@yahoo.com,4,44
9484434889,sneha9900@gmail.com,5,12
7101213542,arjun6356@gmail.com,3,5
8429230497,priya757@gmail.com,3,95
99999,anita4474@protonmail.com,3,19
9336740157,sneha8432@yahoo.com,5,6
99999,sneha5228@protonmail.com,1,45
9958797373,deepak2029@gmail.com,3,38
9445029881,abc@abc,4,12
7744240628,deepak7857@gmail.com,0,37
9127796536,meera3926@yahoo.com,3,10
732414841284,rohit9764@outlook.com,3,13
6198370796,vijay1905@protonmail.com,5,13
99999,priya1733@protonmail.com,1,84
7128446503,kiran4378@protonmail.com,4,45
6579047005,anita2945@yahoo.com,5,89
8501487660,sneha4533@gmail.com,2,41
7868692461,priya9388@outlook.com,3,2
223234666224,vijay4905@outlook.com,4,39
904312868826,deepak1735@outlook.com,5,5
7503330395,arjun5961@gmail.com,1,71
9476469702,sneha1683@protonmail.com,5,6
8806690340,rahul295@protonmail.com,0,80
9005849034,rahul4117@protonmail.com,0,30
7920879981,priya8874@yahoo.com,2,11
6524352095,kiran4692@protonmail.com,3,21
8752311760,deepak9029@gmail.com,2,34
8198666550,rahul4240@gmail.com,1,37
7694210603,kiran8244@yahoo.com,1,38
8064855451,meera6299@outlook.com,3,29
8649419343,rohit9911@yahoo.com,0,58
99999,vijay9212@yahoo.com,1,51
7794362418,meera5968@yahoo.com,3,62
8680042546,meera1141@gmail.com,0,68
6205709865,arjun7548@gmail.com,4,45
8616798815,vijay1350@outlook.com,2,35
99999,vijay960@protonmail.com,0,33
6548695867,anita7476@gmail.com,5,16
7825295250,arjun4681@yahoo.com,1,9
99999,meera6267@outlook.com,2,30
6434793457,arjun3560@outlook.com,0,44
7439497844,rahul3832@yahoo.com,4,3
1234567890,arjun9450@gmail.com,0,77
904312868826,deepak1735@outlook.com,3,31
096858692027,vijay6044@outlook.com,3,57
7663412382,kiran9697@protonmail.com,4,23
1234567890,meera3931@outlook.com,0,9
6215438024,@gmail.com,0,100
9117318935,arjun5728@protonmail.com,2,40
7533537898,kiran9277@yahoo.com,5,88
9370099631,rahul4348@outlook.com,1,30
9269291229,meera7878@yahoo.com,4,78
6441105881,kiran56@protonmail.com,2,42
8113593803,abc@abc,5,11
99999,vijay827@yahoo.com,2,62
7726883367,rohit193@gmail.com,2,93
8357557486,arjun4180@outlook.com,5,80
98A76B321C,rohit776@protonmail.com,2,95
1234567890,kiran2297@yahoo.com,0,6
7500536313,priya7736@yahoo.com,1,88
6384664350,rohit9235@yahoo.com,5,94
6485868755,arjun9241@gmail.com,1,30
9401929712,vijay9308@yahoo.com,4,34
7493583373,arjun2826@outlook.com,1,17
9451918738,vijay9513@outlook.com,4,87
9189865437,meera8636@outlook.com,1,41
8780818490,anita7572@yahoo.com,2,17
98A76B321C,sneha1466@protonmail.com,1,20
9910645058,kiran4880@yahoo.com,2,40
1234567890,arjun3753@yahoo.com,2,51
9894297712,rahul8586@yahoo.com,0,39
1234567890,rahul3248@protonmail.com,2,9
9761738639,rohit7317@gmail.com,2,43
1234567890,arjun3748@protonmail.com,1,74
7721814482,deepak4805@yahoo.com,4,91
8839642584,anita2043@yahoo.com,1,27
6332408182,priya5758@protonmail.com,1,47
7790951500,rohit1467@outlook.com,3,70
9916922530,rohit8812@protonmail.com,4,73
98A76B321C,kiran6319@outlook.com,4,63
9218402726,test@,2,48
7165373285,kiran9566@gmail.com,2,73
9618888975,vijay3889@yahoo.com,3,48
8233072915,deepak6169@protonmail.com,1,98
8471500765,rohit803@gmail.com,4,24
7865919300,rohit9807@outlook.com,1,13
375751783122,anita8502@yahoo.com,3,13
6625351565,priya4927@outlook.com,0,2
8092769153,priya8676@yahoo.com,4,84
99999,meera9941@gmail.com,0,37
99999,kiran6498@protonmail.com,0,99
99999,sneha1356@yahoo.com,1,57
1234567890,deepak8805@yahoo.com,1,47
6111818666,rahul1646@outlook.com,5,30
8759708143,meera519@yahoo.com,1,81
9705803492,meera3874@gmail.com,0,5
9873286213,kiran8389@gmail.com,1,70
6332408182,priya5758@protonmail.com,0,81
9321073873,test@,5,32
8425173658,sneha4365@yahoo.com,3,88
6640728065,sneha5315@outlook.com,5,8
8817214591,vijay4741@protonmail.com,2,20
7933032928,priya7188@yahoo.com,4,14
8524783171,@gmail.com,4,47
6009575050,rohit2605@protonmail.com,4,12
7567671986,@gmail.com,2,46
8915253064,vijay5391@gmail.com,5,30
98A76B321C,arjun7704@gmail.com,5,47
7879686402,meera3227@yahoo.com,4,96
8820023350,abc@abc,4,97
7776834706,kiran7173@yahoo.com,2,3
6387948118,arjun74@outlook.com,0,75
7072795764,rohit7379@outlook.com,3,23
8890174096,rahul3698@yahoo.com,1,61
6397929935,sneha610@gmail.com,0,88
9757239589,priya7511@gmail.com,5,93
8045929850,rohit7477@outlook.com,4,61
6412745992,meera254@outlook.com,1,85
22359276,sneha8766@outlook.com,5,56
6852923447,deepak1471@yahoo.com,0,34
7586705155,@gmail.com,3,5
99999,arjun8794@gmail.com,2,88
8592979798,vijay1919@protonmail.com,1,17
9079301732,kiran1435@gmail.com,0,18
6755680775,meera3907@yahoo.com,5,54
7347791754,kiran1560@protonmail.com,5,58
7165629265,kiran4095@yahoo.com,1,86
8553991444,rohit1810@gmail.com,4,31
9886730200,rahul5252@gmail.com,0,84
99999,kiran6311@outlook.com,0,64
8747641931,priya9070@gmail.com,1,94
6348577852,deepak764@protonmail.com,1,87
9862861695,rohit3064@outlook.com,4,50
326553360550,priya3755@protonmail.com,0,4
1234567890,rohit7209@protonmail.com,1,87
7476393335,vijay4914@yahoo.com,2,100
8356153758,kiran3855@gmail.com,3,20
7932214069,vijay3658@yahoo.com,0,35
7647183569,sneha7089@gmail.com,3,34
98A76B321C,kiran7105@outlook.com,0,50
98A76B321C,deepak2462@yahoo.com,4,60
6976710565,sneha1031@yahoo.com,4,62
7743868617,@gmail.com,4,9
9435571047,meera7367@protonmail.com,3,77
9794862787,kiran7499@outlook.com,4,73
8130251967,arjun2621@yahoo.com,1,37
6516499004,arjun9175@protonmail.com,5,98
9150933081,priya8143@outlook.com,5,93
035007195266,vijay6951@outlook.com,2,79
024690541453,vijay9528@outlook.com,3,3
8797332398,rohit5031@yahoo.com,2,52
05940465,meera1852@protonmail.com,4,74
9191536631,kiran3871@gmail.com,4,68
99999,kiran6923@protonmail.com,0,33
6408228608,rahul2713@protonmail.com,5,87
1234567890,meera1108@protonmail.com,1,45
1234567890,rahul7361@yahoo.com,5,28
7972945313,rohit5285@gmail.com,2,44
8055781118,rahul1184@outlook.com,1,22
7365990140,vijay9402@outlook.com,4,37
9417203390,meera6626@protonmail.com,0,36
7296622593,hello@domain,0,70
80167626,vijay9488@yahoo.com,5,22
9235303545,anita8435@gmail.com,5,97
6226001991,vijay143@outlook.com,4,35
6827867568,kiran5600@outlook.com,2,10
58254703,arjun7663@gmail.com,4,4
6243464473,rahul2784@gmail.com,1,5
9478112358,meera6231@protonmail.com,1,27
99999,sneha4909@gmail.com,2,79
6434793457,arjun3560@outlook.com,5,0
6299615345,rohit5315@protonmail.com,5,63
9810200057,rohit3951@outlook.com,5,88
9004756537,hello@domain,5,63
30839423,rohit3345@protonmail.com,1,48
1234567890,arjun8908@gmail.com,0,72
6013165658,sneha8475@gmail.com,3,47
6759157210,@gmail.com,4,73
9438637166,anita7910@outlook.com,4,4
6240082309,rahul3990@yahoo.com,1,78
8524229734,priya7941@gmail.com,1,3
8628188939,rahul9077@gmail.com,5,35
6154093763,abc@abc,4,20
7761252072,priya2238@protonmail.com,2,83
6015376096,anita4377@protonmail.com,1,64
7641548369,priya6197@outlook.com,5,48
9079320243,@gmail.com,0,78
6608270339,abc@abc,4,20
9451918738,vijay9513@outlook.com,0,84
6562759153,arjun3211@gmail.com,3,34
9176936930,anita2281@protonmail.com,1,67
6301682506,test@,1,15
98A76B321C,arjun6053@gmail.com,0,78
8872608428,rohit9849@outlook.com,1,75
7301857044,priya8922@protonmail.com,4,69
9694573200,rahul615@outlook.com,3,36
8054843183,anita2050@yahoo.com,3,66
8924465226,kiran5705@outlook.com,1,22
8677902576,rahul3717@protonmail.com,4,78
9218052086,kiran2127@protonmail.com,1,12
7371716307,anita5908@yahoo.com,1,57
7097457485,deepak1482@gmail.com,0,86
9190805663,meera2090@outlook.com,2,11
99999,arjun6725@outlook.com,2,58
8624622911,arjun2653@protonmail.com,0,47
6002764712,sneha4027@outlook.com,3,20
6754436901,anita766@outlook.com,2,22
9672541677,sneha7029@protonmail.com,3,35
8298511488,priya434@outlook.com,1,65
99999,vijay7699@outlook.com,3,22
8101641948,@gmail.com,2,41
8636893382,anita2039@outlook.com,2,76
8602130436,vijay8615@yahoo.com,2,33
7492758079,kiran8783@outlook.com,0,89
8312194852,abc@abc,5,89
9600036848,abc@abc,2,85
8850244693,test@,1,8
6458673334,vijay6923@outlook.com,2,51
9218402726,test@,2,82
179827063041,priya3896@protonmail.com,4,93
8552325436,rahul7115@protonmail.com,5,34
7440311865,rahul646@gmail.com,0,84
6687562560,test@,5,41
6922602461,rahul7751@outlook.com,5,69
873651145214,vijay8955@protonmail.com,2,57
6041883238,sneha3942@protonmail.com,1,17
9002153836,priya7804@yahoo.com,2,98
7400886877,hello@domain,3,70
6467222812,rohit5928@protonmail.com,5,25
6354228962,hello@domain,4,15
8073033840,vijay46@yahoo.com,0,1
8391521309,kiran1548@outlook.com,2,85
9611014809,arjun4429@yahoo.com,5,57
9262983668,deepak3508@yahoo.com,2,2
98A76B321C,kiran836@outlook.com,1,6
99999,rahul4981@protonmail.com,3,3
9293275795,sneha6837@gmail.com,3,8
6325129410,test@,1,94
206219468532,vijay6502@gmail.com,1,78
079855511701,rohit1681@gmail.com,2,4
9453975007,hello@domain,5,50
6924042517,arjun1308@outlook.com,2,19
9870536503,kiran131@outlook.com,5,33
98A76B321C,deepak3733@protonmail.com,5,93
8177512958,priya8193@gmail.com,4,10
1234567890,rohit2302@yahoo.com,2,65
76903750,rohit6084@gmail.com,4,48
98A76B321C,kiran3622@outlook.com,4,25
6545801530,usergmail.com,2,60
7052979448,deepak7617@yahoo.com,2,0
7857458963,vijay2990@protonmail.com,1,31
9202569844,usergmail.com,4,39
6202829963,anita6048@outlook.com,4,27
85174438,rohit6108@yahoo.com,4,10
9844458868,deepak8384@protonmail.com,4,45
8920809662,rahul7324@protonmail.com,0,68
37960436,sneha8567@outlook.com,2,0
8334961677,sneha5126@gmail.com,4,32
7182451574,meera6481@protonmail.com,3,53
1234567890,vijay5734@gmail.com,3,79
8179873354,deepak5960@yahoo.com,5,23
8945886188,hello@domain,5,90
6404751438,rahul7604@protonmail.com,4,34
7029044944,rohit5441@gmail.com,2,0
61055869,priya9980@gmail.com,4,57
98A76B321C,sneha6615@gmail.com,5,77
915645413018,rohit6598@gmail.com,4,37
99999,priya3815@gmail.com,0,7
7917548645,meera2806@gmail.com,1,83
7016732511,kiran586@gmail.com,3,99
6033802969,kiran271@protonmail.com,0,5
9791642047,abc@abc,4,18
6704274307,arjun3576@protonmail.com,2,73
9031738060,deepak593@outlook.com,4,11
8403871122,priya9924@protonmail.com,1,76
7671869672,usergmail.com,1,46
6272507773,deepak1604@gmail.com,5,29
6151597459,anita5442@yahoo.com,4,69
1234567890,priya2473@gmail.com,5,64
7253451606,priya9008@yahoo.com,4,51
8644370827,sneha1042@outlook.com,0,61
98A76B321C,priya45@yahoo.com,5,61
9588731723,rohit6827@gmail.com,1,79
8259518575,@gmail.com,2,66
7780700793,abc@abc,3,79
99999,rohit4128@protonmail.com,4,57
111142241268,vijay9295@yahoo.com,3,6
9529877631,arjun5767@gmail.com,2,99
7726349635,priya1917@outlook.com,4,7
6236200800,rohit9357@gmail.com,4,31
8979691017,rohit6462@protonmail.com,1,58
9127956963,kiran6906@gmail.com,4,19
8063460956,sneha5740@outlook.com,5,15
6777781551,rohit949@outlook.com,2,90
6793799522,anita1752@gmail.com,5,72
9343014154,sneha8813@protonmail.com,1,82
9470684497,rahul1143@protonmail.com,2,17
7959242239,anita3370@protonmail.com,4,30
7848874010,rahul9159@outlook.com,2,87
8285947557,priya5568@protonmail.com,2,49
856147107862,anita445@gmail.com,4,50
7623996862,anita4019@outlook.com,2,23
74059401,kiran3808@protonmail.com,2,47
9053052430,sneha2373@yahoo.com,4,2
8412849984,priya6726@protonmail.com,2,86
9603410850,@gmail.com,3,72
9813259034,rohit5033@gmail.com,2,83
7343806975,deepak8766@protonmail.com,2,70
8019304544,arjun8298@gmail.com,5,66
9917487222,priya6022@gmail.com,4,56
8752416006,vijay4571@protonmail.com,4,24
9554870841,anita1037@gmail.com,5,38
7543009056,anita4338@yahoo.com,1,30
98A76B321C,sneha4984@protonmail.com,3,67
93595534,anita6382@protonmail.com,3,88
7494281747,vijay6569@outlook.com,0,49
98A76B321C,kiran5721@protonmail.com,2,20
99999,anita6051@outlook.com,5,82
8562771720,deepak8161@protonmail.com,3,94
98A76B321C,rahul2709@protonmail.com,1,70
6267314936,hello@domain,5,83
8824023578,hello@domain,4,34
7240705428,rahul1291@yahoo.com,2,68
05946364,sneha2213@protonmail.com,2,82
698330677881,sneha5565@gmail.com,0,4
7453981796,anita182@outlook.com,2,53
626546112953,deepak5990@outlook.com,3,31
98A76B321C,priya6506@outlook.com,1,52
1234567890,rahul8228@gmail.com,1,16
8016852438,abc@abc,5,34
98A76B321C,kiran9840@yahoo.com,3,17
8418599209,arjun5538@yahoo.com,4,27
8701154071,test@,5,69
7891764636,rahul4995@protonmail.com,0,41
060820203704,arjun5567@gmail.com,5,33
7694210603,kiran8244@yahoo.com,1,81
7044131363,arjun7205@outlook.com,3,13
9028242895,arjun3968@protonmail.com,3,61
9176822817,rahul7165@yahoo.com,5,13
8219830842,sneha9557@outlook.com,0,8
8393527953,kiran6853@gmail.com,3,68
8586697265,vijay8531@yahoo.com,3,42
6908423724,sneha6769@gmail.com,1,72
9749010115,arjun2484@yahoo.com,1,43
7626732644,vijay2027@gmail.com,1,54
9532891798,priya6968@outlook.com,2,39
7814043369,priya4914@yahoo.com,5,72
7610013892,priya6209@gmail.com,5,35
7115250964,anita4235@outlook.com,2,51
9032603740,deepak8914@gmail.com,3,1
6314417338,meera5703@gmail.com,5,78
753464284867,anita1903@yahoo.com,2,64
7685374987,deepak1840@gmail.com,1,80
1234567890,priya3782@yahoo.com,5,0
6955129956,anita6037@yahoo.com,3,74
7658396341,vijay8725@protonmail.com,4,5
58826737,kiran4415@outlook.com,2,75
9774698616,rahul3399@outlook.com,2,26
498718350702,meera4347@gmail.com,2,55
1234567890,sneha9606@gmail.com,0,32
7542838787,vijay1444@outlook.com,3,53
99999,sneha6115@outlook.com,3,80
8122553204,rahul4130@gmail.com,1,62
6629903149,deepak8928@outlook.com,1,82
6762060311,rahul3785@protonmail.com,5,55
7478135697,priya6813@protonmail.com,2,2
9263193572,deepak7848@yahoo.com,1,59
8046463940,anita3600@protonmail.com,0,20
9339840968,priya7622@gmail.com,3,39
99999,vijay1774@yahoo.com,0,44
9935277259,arjun1372@protonmail.com,2,54
948691140279,kiran9989@protonmail.com,1,72
8203182955,anita7457@outlook.com,1,61
99999,rohit9715@outlook.com,0,70
7476442137,rohit436@yahoo.com,1,8
98A76B321C,kiran3016@protonmail.com,2,66
8947902379,rohit8030@protonmail.com,3,12
7731778286,vijay3534@outlook.com,5,23
6063217717,abc@abc,3,88
6434219110,vijay4432@yahoo.com,4,23
7081818631,hello@domain,4,10
9816474900,rahul9739@yahoo.com,1,25
6290878323,rohit7474@gmail.com,2,56
9382381652,@gmail.com,4,72
8694201800,test@,3,0
6997431365,abc@abc,1,56
8625402941,@gmail.com,0,12
98A76B321C,rahul6019@protonmail.com,4,57
6720893477,@gmail.com,3,88
7620455084,priya1151@gmail.com,1,82
98A76B321C,rahul6562@protonmail.com,4,35
9828295404,sneha2630@gmail.com,1,36
6203847278,vijay6789@gmail.com,2,95
99999,deepak2546@outlook.com,3,10
7387392479,deepak2279@protonmail.com,1,10
9108327137,deepak3041@gmail.com,0,41
6537712024,meera6201@yahoo.com,3,40
99999,kiran8039@yahoo.com,2,12
7395262490,meera4300@protonmail.com,2,12
6491125251,rohit2030@yahoo.com,5,95
6785867833,usergmail.com,2,62
7034303236,deepak2736@gmail.com,5,3
7339620549,meera1493@outlook.com,4,67
7761252072,priya2238@protonmail.com,4,59
6024437144,meera3556@outlook.com,2,96
6111273843,arjun8305@outlook.com,5,49
9425976816,priya9701@outlook.com,2,4
6444254023,priya1358@outlook.com,1,77
7361120707,priya9177@gmail.com,0,6
8819539544,test@,5,100
7756156217,kiran358@protonmail.com,1,6
6131405121,@gmail.com,5,78
8856450227,anita9868@yahoo.com,4,15
1234567890,sneha2517@protonmail.com,5,42
59068749,rahul2642@gmail.com,0,2
6185309065,sneha9149@outlook.com,0,99
9569149796,kiran9253@outlook.com,1,82
8506898626,kiran3277@yahoo.com,5,0
9336353471,deepak7915@outlook.com,1,15
8504021990,meera7405@gmail.com,0,23
7938029748,rohit8008@yahoo.com,2,18
6102664559,priya9518@protonmail.com,0,66
756235714660,rahul3730@gmail.com,1,15
8927696213,meera9062@yahoo.com,5,36
7238387016,deepak9372@outlook.com,2,44
7490689285,hello@domain,1,74
6830605811,deepak6919@yahoo.com,5,4
8083465697,meera7555@gmail.com,4,30
6582174143,priya7267@gmail.com,0,69
6201487709,sneha2411@gmail.com,2,57
615629703851,rohit321@yahoo.com,5,6
9012170719,rohit2342@yahoo.com,4,92
9611447890,priya5797@gmail.com,0,67
99999,kiran3604@outlook.com,2,83
9742194057,deepak6134@gmail.com,3,91
6105419904,deepak8629@yahoo.com,5,33
99999,meera8969@gmail.com,0,3
6290304556,kiran5359@outlook.com,5,65
7034574624,anita3801@yahoo.com,5,17
8600004005,rohit1746@protonmail.com,5,5
6813477624,usergmail.com,1,96
6754568337,sneha943@yahoo.com,5,4
7839524708,rahul6227@gmail.com,2,26
6193945804,rohit1321@outlook.com,1,95
9222193743,@gmail.com,3,37
9634404344,meera1688@protonmail.com,0,23
8373669358,vijay9931@outlook.com,2,44
6995025713,rohit2078@gmail.com,1,59
6013964518,vijay8754@gmail.com,3,49
7933585094,rohit4877@yahoo.com,0,91
